Time step, Pipe time (min), Pipe time (max), Pipe time (ave), Rend time (min), Rend time (max), Rend time (ave), Save time (min), Save time (max), Save time (ave), Comp time (min), Comp time (max), Comp time (ave)
7730, 0.002169, 0.004455, 0.00314212, 0.131931, 0.355555, 0.264856, 0, 0.014224, 0.00177813, 0.002878, 0.272595, 0.133158
7740, 0.002205, 0.004122, 0.00325675, 0.133703, 0.419289, 0.279475, 0, 0.014335, 0.00179225, 0.001939, 0.285397, 0.138053
7750, 0.00226, 0.004139, 0.00324263, 0.134902, 0.404146, 0.276805, 0, 0.014352, 0.001794, 0.001812, 0.268848, 0.125404
7760, 0.002298, 0.004089, 0.00298963, 0.184203, 0.359618, 0.274257, 0, 0.014279, 0.00178525, 0.002919, 0.197919, 0.105009
7770, 0.00235, 0.004487, 0.003524, 0.188242, 0.411593, 0.298179, 0, 0.014206, 0.00177613, 0.002351, 0.225476, 0.114381
7780, 0.002347, 0.004754, 0.00370375, 0.132953, 0.406085, 0.278201, 0, 0.014259, 0.00178288, 0.001816, 0.27527, 0.127938
7790, 0.00241, 0.004887, 0.00359288, 0.13338, 0.406507, 0.267324, 0, 0.014325, 0.001791, 0.001823, 0.275768, 0.139548
7610, 0.002644, 0.005661, 0.00381875, 0.129584, 0.401006, 0.264582, 0, 0.015438, 0.00193, 0.001981, 0.27255, 0.135861
7620, 0.002355, 0.004087, 0.00306488, 0.139827, 0.356196, 0.266655, 0, 0.014203, 0.00177562, 0.002909, 0.239087, 0.10897
7630, 0.002338, 0.004389, 0.00312738, 0.136737, 0.356305, 0.270889, 0, 0.01419, 0.00177412, 0.00282, 0.237311, 0.100388
7640, 0.002334, 0.004567, 0.00332738, 0.172454, 0.422484, 0.284523, 0, 0.014208, 0.001776, 0.001855, 0.252281, 0.137329
7650, 0.002469, 0.004616, 0.0034735, 0.131161, 0.409629, 0.289577, 0, 0.014302, 0.001788, 0.001965, 0.280432, 0.119587
7660, 0.002484, 0.004203, 0.00328825, 0.190376, 0.40488, 0.286959, 0, 0.014314, 0.0017895, 0.00198, 0.216048, 0.118406
7670, 0.002328, 0.004188, 0.00329062, 0.170804, 0.400637, 0.288234, 0, 0.014294, 0.00178725, 0.002009, 0.233428, 0.113179
7680, 0.002698, 0.005334, 0.00380288, 0.182971, 0.39903, 0.295392, 0, 0.01433, 0.0017915, 0.002016, 0.218225, 0.103183
7690, 0.00235, 0.004194, 0.00329813, 0.118376, 0.406219, 0.262803, 0, 0.014323, 0.00179087, 0.001835, 0.291129, 0.144004
7700, 0.002356, 0.004277, 0.003342, 0.118703, 0.399738, 0.261563, 0, 0.014319, 0.00179, 0.001994, 0.284079, 0.13839
7710, 0.002347, 0.004318, 0.003439, 0.129472, 0.435346, 0.276221, 0, 0.014295, 0.001787, 0.001836, 0.309789, 0.159317
7720, 0.002366, 0.004235, 0.00327175, 0.129386, 0.401081, 0.26995, 0, 0.014268, 0.00178362, 0.001945, 0.274809, 0.131492
7730, 0.00237, 0.004031, 0.00325113, 0.11725, 0.406398, 0.27467, 0, 0.014321, 0.00179013, 0.001954, 0.292178, 0.131447
7740, 0.002335, 0.004851, 0.00343637, 0.116751, 0.404151, 0.272687, 0, 0.01422, 0.00177775, 0.00183, 0.291108, 0.131532
7750, 0.002368, 0.004172, 0.00299975, 0.116834, 0.385452, 0.283214, 0, 0.015496, 0.00193712, 0.002661, 0.291359, 0.121676
7760, 0.002424, 0.004105, 0.00334625, 0.131474, 0.357844, 0.274489, 0, 0.014323, 0.00179063, 0.002567, 0.246928, 0.102065
7770, 0.002343, 0.004718, 0.00352625, 0.118451, 0.450557, 0.294765, 0, 0.01434, 0.00179263, 0.001847, 0.33605, 0.156259
7780, 0.002328, 0.005011, 0.00308463, 0.131245, 0.4258, 0.269985, 0, 0.014299, 0.00178775, 0.001835, 0.296752, 0.155329
7790, 0.002321, 0.004095, 0.00345825, 0.119409, 0.420238, 0.277651, 0, 0.014309, 0.00178875, 0.001991, 0.302801, 0.140894
7610, 0.002417, 0.004104, 0.00349125, 0.124686, 0.393464, 0.269379, 0, 0.014344, 0.00179313, 0.00194, 0.270831, 0.123898
7620, 0.002358, 0.003971, 0.00313725, 0.117152, 0.411308, 0.260059, 0, 0.014239, 0.00178025, 0.002015, 0.296093, 0.149942
7630, 0.002247, 0.004412, 0.00295612, 0.130589, 0.426586, 0.272097, 0, 0.014942, 0.001868, 0.00196, 0.297113, 0.153644
7640, 0.002343, 0.004537, 0.00342813, 0.130826, 0.438216, 0.282873, 0, 0.014548, 0.00181863, 0.001853, 0.308435, 0.154587
7650, 0.002352, 0.004095, 0.00337, 0.180154, 0.403389, 0.283352, 0, 0.014742, 0.001843, 0.001983, 0.226425, 0.119812
7660, 0.002447, 0.005122, 0.00400438, 0.182108, 0.435628, 0.300023, 0, 0.014849, 0.00185625, 0.001846, 0.254142, 0.134592
7670, 0.002335, 0.004918, 0.00339762, 0.188848, 0.424882, 0.283978, 0, 0.014672, 0.00183425, 0.002017, 0.23882, 0.140779
7680, 0.002331, 0.004909, 0.00347112, 0.130862, 0.372772, 0.281244, 0, 0.014942, 0.001868, 0.002748, 0.250136, 0.0986007
7690, 0.002357, 0.004592, 0.00371525, 0.128968, 0.549271, 0.303808, 0, 0.014757, 0.00184462, 0.002027, 0.422363, 0.245101
7700, 0.002972, 0.004493, 0.0037145, 0.118859, 0.414582, 0.283099, 0, 0.014947, 0.0018685, 0.001946, 0.298002, 0.13084
7710, 0.002327, 0.004673, 0.00316475, 0.133461, 0.433374, 0.289488, 0, 0.014968, 0.00187138, 0.001832, 0.301677, 0.142272
7720, 0.002344, 0.004657, 0.00344287, 0.117828, 0.565085, 0.310517, 0, 0.015031, 0.001879, 0.001995, 0.450676, 0.25395
7730, 0.002395, 0.005314, 0.00379825, 0.129503, 0.564711, 0.297193, 0, 0.014772, 0.00184675, 0.001998, 0.436341, 0.267001
7740, 0.002329, 0.00448, 0.003138, 0.116946, 0.41228, 0.278059, 0, 0.015205, 0.00190087, 0.001844, 0.298214, 0.133818
7750, 0.002342, 0.0045, 0.00353825, 0.12003, 0.521724, 0.31005, 0, 0.014995, 0.00187463, 0.00204, 0.405072, 0.211365
7760, 0.002384, 0.004457, 0.00303863, 0.122881, 0.385648, 0.2706, 0, 0.015372, 0.00192175, 0.002571, 0.282988, 0.132243
7770, 0.002321, 0.004565, 0.00315737, 0.115696, 0.449581, 0.280101, 0, 0.015126, 0.00189075, 0.00198, 0.337359, 0.169697
7780, 0.002323, 0.00447, 0.00301425, 0.115094, 0.557244, 0.29221, 0, 0.014908, 0.00186387, 0.001994, 0.445589, 0.2657
7790, 0.002309, 0.004502, 0.00319875, 0.115193, 0.446994, 0.273714, 0, 0.023613, 0.00295188, 0.003406, 0.354124, 0.192991
7610, 0.002369, 0.004546, 0.00340488, 0.114921, 0.569008, 0.305188, 0, 0.015168, 0.00189613, 0.002034, 0.457339, 0.263956
7620, 0.002333, 0.004485, 0.00327113, 0.114133, 0.441449, 0.270584, 0, 0.015511, 0.001939, 0.002083, 0.330209, 0.17077
7630, 0.002248, 0.0045, 0.00335362, 0.132525, 0.430529, 0.288315, 0, 0.014351, 0.001794, 0.002541, 0.307299, 0.14706
7640, 0.002326, 0.004932, 0.00371637, 0.182983, 0.439939, 0.301514, 0, 0.014578, 0.00182262, 0.00183, 0.258786, 0.137692
7650, 0.002186, 0.004876, 0.00325463, 0.127928, 0.359052, 0.258684, 0, 0.01462, 0.00182787, 0.002543, 0.249389, 0.118043
7660, 0.002377, 0.005526, 0.00358838, 0.13279, 0.357302, 0.278114, 0, 0.01456, 0.00182013, 0.002902, 0.244274, 0.0970617
7670, 0.002237, 0.004353, 0.00342988, 0.130605, 0.433617, 0.288807, 0, 0.014661, 0.00183313, 0.002016, 0.304537, 0.144408
7680, 0.002338, 0.005258, 0.00365962, 0.130361, 0.454933, 0.288633, 0, 0.014766, 0.00184613, 0.002012, 0.32646, 0.166011
7690, 0.002184, 0.00513, 0.00303387, 0.131033, 0.358947, 0.259523, 0, 0.014582, 0.00182287, 0.002922, 0.248155, 0.116987
7700, 0.002359, 0.004189, 0.00329775, 0.133872, 0.432729, 0.286777, 0, 0.014921, 0.00186538, 0.001977, 0.2988, 0.14432
7710, 0.002975, 0.004759, 0.003817, 0.134533, 0.449009, 0.296265, 0, 0.014845, 0.00185775, 0.002, 0.316241, 0.15275
7720, 0.00239, 0.00403, 0.0032685, 0.132096, 0.431383, 0.292229, 0, 0.0148, 0.00185037, 0.00258, 0.310668, 0.147245
7730, 0.002352, 0.004377, 0.0034305, 0.124961, 0.437794, 0.286867, 0, 0.015021, 0.00187775, 0.001966, 0.312697, 0.14889
7740, 0.002221, 0.005191, 0.00341888, 0.119501, 0.554031, 0.317388, 0, 0.015204, 0.00190075, 0.00199, 0.437154, 0.236174
7750, 0.00236, 0.003701, 0.00285037, 0.120528, 0.407368, 0.272322, 0, 0.015291, 0.00191175, 0.00184, 0.289484, 0.134714
7760, 0.002352, 0.00454, 0.00343937, 0.121156, 0.526228, 0.302833, 0, 0.015125, 0.001891, 0.001984, 0.408519, 0.223149
7770, 0.002357, 0.004483, 0.00340275, 0.126406, 0.518145, 0.290954, 0, 0.015004, 0.00187575, 0.002065, 0.393643, 0.226906
7780, 0.002323, 0.004693, 0.00297312, 0.115866, 0.565831, 0.318285, 0, 0.015269, 0.00190875, 0.001837, 0.452011, 0.246221
7790, 0.002354, 0.004541, 0.00336662, 0.117476, 0.453515, 0.266886, 0, 0.014969, 0.00187138, 0.001848, 0.339516, 0.186553
7610, 0.002418, 0.004645, 0.00333513, 0.116892, 0.537418, 0.294733, 0, 0.015232, 0.00190412, 0.001854, 0.422345, 0.241015
7620, 0.002348, 0.004296, 0.003041, 0.122031, 0.558501, 0.279874, 0, 0.015078, 0.00188512, 0.002075, 0.440561, 0.279536
7630, 0.002246, 0.004623, 0.00309013, 0.187254, 0.416756, 0.283777, 0, 0.014526, 0.00181613, 0.001846, 0.231196, 0.131211
7640, 0.00221, 0.004776, 0.00344512, 0.131576, 0.404421, 0.279172, 0, 0.014513, 0.00181438, 0.002013, 0.27456, 0.122488
7650, 0.002388, 0.005104, 0.003462, 0.18984, 0.408374, 0.29189, 0, 0.014595, 0.00182463, 0.002029, 0.218778, 0.11658
7660, 0.002191, 0.005519, 0.00346262, 0.185918, 0.41392, 0.284069, 0, 0.014722, 0.00184038, 0.001947, 0.228293, 0.128031
7670, 0.002347, 0.005036, 0.00314875, 0.134234, 0.408733, 0.274131, 0, 0.014962, 0.0018705, 0.002005, 0.278069, 0.134885
7680, 0.0022, 0.005229, 0.00350975, 0.132258, 0.429908, 0.283663, 0, 0.015219, 0.0019025, 0.001862, 0.297696, 0.144233
7690, 0.002367, 0.004774, 0.00345363, 0.130659, 0.440279, 0.291175, 0, 0.015016, 0.00187713, 0.00202, 0.310132, 0.148537
7700, 0.002201, 0.004615, 0.00274138, 0.123232, 0.429703, 0.274709, 0, 0.015287, 0.00191113, 0.001853, 0.308497, 0.153956
7710, 0.002676, 0.004882, 0.00349537, 0.117073, 0.558593, 0.288688, 0, 0.014972, 0.0018715, 0.001954, 0.4445, 0.269773
7720, 0.002189, 0.00483, 0.00326575, 0.133549, 0.382197, 0.277092, 0, 0.014897, 0.00186213, 0.002593, 0.271209, 0.125555
7730, 0.002189, 0.004797, 0.00309125, 0.118318, 0.527345, 0.291741, 0, 0.01502, 0.00187787, 0.002072, 0.41075, 0.234173
7740, 0.002347, 0.003968, 0.00321462, 0.125324, 0.51913, 0.292141, 0, 0.014945, 0.0018685, 0.002067, 0.397133, 0.226981
7750, 0.002245, 0.004011, 0.0032025, 0.118731, 0.489167, 0.276714, 0, 0.014938, 0.00186725, 0.001877, 0.370351, 0.210468
7760, 0.002374, 0.004724, 0.00358325, 0.120983, 0.416351, 0.285926, 0, 0.015026, 0.00187888, 0.001828, 0.297142, 0.129423
7770, 0.002355, 0.00419, 0.00280375, 0.114718, 0.484433, 0.273749, 0, 0.01516, 0.001895, 0.001881, 0.370832, 0.209549
7780, 0.002347, 0.004443, 0.00324713, 0.114782, 0.451975, 0.258775, 0, 0.015108, 0.00189062, 0.002013, 0.340864, 0.193342
7790, 0.002408, 0.004396, 0.00332825, 0.11658, 0.559414, 0.288892, 0, 0.015239, 0.00190513, 0.001989, 0.446514, 0.270838
7610, 0.002406, 0.00409, 0.00297737, 0.1207, 0.453778, 0.274278, 0, 0.015154, 0.00189475, 0.001986, 0.336507, 0.179873
7620, 0.002399, 0.004052, 0.00311987, 0.114496, 0.440122, 0.259786, 0, 0.015442, 0.00193038, 0.001863, 0.328812, 0.180402
7630, 0.002236, 0.003894, 0.00276837, 0.130085, 0.468626, 0.286892, 0, 0.015018, 0.00187738, 0.001851, 0.340286, 0.180446
7640, 0.002188, 0.00488, 0.0033615, 0.190236, 0.434623, 0.310862, 0, 0.014196, 0.00177475, 0.001838, 0.244512, 0.121778
7650, 0.002166, 0.006695, 0.003393, 0.178465, 0.405163, 0.278033, 0, 0.014227, 0.0017785, 0.00196, 0.228212, 0.126715
7660, 0.002333, 0.004467, 0.00329225, 0.1848, 0.400468, 0.277225, 0, 0.014206, 0.00177575, 0.001825, 0.217759, 0.123164
7670, 0.002369, 0.005777, 0.00364438, 0.183363, 0.368076, 0.284874, 0, 0.014303, 0.00178825, 0.002859, 0.186469, 0.0851496
7680, 0.002161, 0.004746, 0.0035735, 0.135609, 0.388253, 0.291941, 0, 0.014286, 0.00178588, 0.001951, 0.253962, 0.0957062
7690, 0.002176, 0.004558, 0.00307988, 0.129314, 0.408171, 0.271995, 0, 0.014303, 0.00178813, 0.001946, 0.280041, 0.134963
7700, 0.002178, 0.0047, 0.00316988, 0.128807, 0.364811, 0.261843, 0, 0.014322, 0.00179063, 0.002745, 0.254398, 0.120441
7710, 0.002454, 0.004684, 0.00358262, 0.130029, 0.395708, 0.286256, 0, 0.014187, 0.0017735, 0.00182, 0.266315, 0.10921
7720, 0.002331, 0.004487, 0.00344775, 0.133581, 0.42466, 0.291062, 0, 0.014306, 0.0017885, 0.001986, 0.290444, 0.131595
7730, 0.002172, 0.005027, 0.00338738, 0.13316, 0.409173, 0.27027, 0, 0.01465, 0.00183138, 0.001943, 0.277107, 0.137251
7740, 0.002218, 0.00469, 0.00361688, 0.131019, 0.404964, 0.271825, 0, 0.014323, 0.0017905, 0.001941, 0.274565, 0.133035
7750, 0.002252, 0.004662, 0.00334875, 0.130926, 0.376177, 0.275114, 0, 0.014264, 0.0017835, 0.002856, 0.260544, 0.115465
7760, 0.002339, 0.004109, 0.003423, 0.185542, 0.372032, 0.273759, 0, 0.014282, 0.00178563, 0.002915, 0.191125, 0.101216
7770, 0.00235, 0.004182, 0.00323412, 0.133605, 0.46323, 0.305143, 0, 0.014367, 0.001796, 0.002557, 0.331289, 0.15756
7780, 0.002346, 0.004781, 0.00350675, 0.132064, 0.419289, 0.271727, 0, 0.014209, 0.00177613, 0.001821, 0.287612, 0.145733
7790, 0.00239, 0.004074, 0.00340763, 0.131824, 0.363218, 0.267805, 0, 0.014268, 0.00178412, 0.00344, 0.255332, 0.117188
7610, 0.002437, 0.004084, 0.00341675, 0.129578, 0.411663, 0.265839, 0, 0.014216, 0.00177713, 0.001939, 0.283053, 0.14558
7620, 0.002612, 0.004216, 0.00368563, 0.131247, 0.402711, 0.251809, 0, 0.01434, 0.00179275, 0.002022, 0.272893, 0.150212
7630, 0.002219, 0.004435, 0.00333312, 0.173199, 0.410434, 0.291452, 0, 0.015243, 0.00190575, 0.001968, 0.240451, 0.119747
7640, 0.002383, 0.004527, 0.00327975, 0.128786, 0.45084, 0.303133, 0, 0.014876, 0.00185988, 0.002013, 0.326236, 0.148392
7650, 0.002456, 0.00499, 0.00386788, 0.129059, 0.555263, 0.310087, 0, 0.015308, 0.0019135, 0.001998, 0.430247, 0.245315
7660, 0.0022, 0.004957, 0.00324487, 0.128868, 0.452806, 0.276259, 0, 0.01501, 0.0018765, 0.002057, 0.328624, 0.177682
7670, 0.003044, 0.004319, 0.00370125, 0.128608, 0.429957, 0.299166, 0, 0.015159, 0.0018955, 0.001839, 0.303026, 0.129887
7680, 0.002354, 0.004905, 0.00362437, 0.126986, 0.482956, 0.310794, 0, 0.015064, 0.00188313, 0.001975, 0.360594, 0.172793
7690, 0.0022, 0.004904, 0.00324625, 0.120983, 0.381279, 0.272377, 0, 0.015238, 0.001905, 0.002532, 0.284344, 0.129513
7700, 0.002376, 0.004681, 0.00383437, 0.120402, 0.547978, 0.314748, 0, 0.014996, 0.00187462, 0.001999, 0.431725, 0.233388
7710, 0.002374, 0.005516, 0.00323163, 0.121192, 0.450031, 0.292768, 0, 0.015225, 0.00190325, 0.002616, 0.359937, 0.184237
7720, 0.002759, 0.004518, 0.00351125, 0.183686, 0.440664, 0.29656, 0, 0.015167, 0.00189625, 0.002014, 0.260604, 0.144349
7730, 0.002198, 0.004425, 0.00323437, 0.122743, 0.425187, 0.276742, 0, 0.014869, 0.00185862, 0.001934, 0.306348, 0.148929
7740, 0.002852, 0.003854, 0.003507, 0.184734, 0.441959, 0.285269, 0, 0.014993, 0.00187425, 0.001829, 0.258738, 0.156003
7750, 0.002954, 0.004476, 0.00359363, 0.13533, 0.439314, 0.282411, 0, 0.014536, 0.001817, 0.001857, 0.306772, 0.156459
7760, 0.002307, 0.00395, 0.003285, 0.124575, 0.410556, 0.27644, 0, 0.014659, 0.00183262, 0.001955, 0.288248, 0.13298
7770, 0.00234, 0.005352, 0.00389388, 0.130003, 0.433062, 0.280437, 0, 0.01473, 0.00184175, 0.001966, 0.307302, 0.153012
7780, 0.002323, 0.004456, 0.00363513, 0.117935, 0.434986, 0.269297, 0, 0.014464, 0.0018085, 0.001811, 0.320336, 0.165195
7790, 0.002328, 0.00461, 0.003399, 0.118123, 0.424146, 0.277934, 0, 0.014581, 0.00182288, 0.001829, 0.30769, 0.145031
7610, 0.002309, 0.004133, 0.00336663, 0.120057, 0.390659, 0.255045, 0, 0.014244, 0.00178088, 0.001941, 0.274149, 0.135601
7620, 0.00366, 0.004701, 0.00408875, 0.124478, 0.42865, 0.277005, 0, 0.014267, 0.00178338, 0.001832, 0.306202, 0.150823
7630, 0.002216, 0.004402, 0.00318037, 0.130133, 0.386616, 0.270995, 0, 0.014962, 0.0018705, 0.002571, 0.271458, 0.129535
7640, 0.002311, 0.004999, 0.00349575, 0.171416, 0.443837, 0.289598, 0, 0.015003, 0.0018755, 0.001855, 0.274953, 0.153436
7650, 0.002202, 0.004064, 0.00330287, 0.170889, 0.446362, 0.307566, 0, 0.01507, 0.00188387, 0.002003, 0.278973, 0.138875
7660, 0.002197, 0.003894, 0.00285488, 0.116941, 0.467147, 0.286218, 0, 0.014888, 0.001861, 0.002008, 0.353389, 0.181282
7670, 0.002527, 0.003945, 0.00338675, 0.118103, 0.430988, 0.281234, 0, 0.014873, 0.00185912, 0.001874, 0.314118, 0.148974
7680, 0.002375, 0.004005, 0.00316638, 0.116864, 0.557403, 0.299546, 0, 0.015154, 0.00189438, 0.001994, 0.443776, 0.257846
7690, 0.002178, 0.003984, 0.00337038, 0.164699, 0.43822, 0.285449, 0, 0.015077, 0.00188488, 0.002066, 0.275661, 0.152676
7700, 0.002173, 0.00383, 0.00298387, 0.116247, 0.558365, 0.303021, 0, 0.015111, 0.00188925, 0.001984, 0.44528, 0.255412
7710, 0.002184, 0.003902, 0.00285237, 0.116356, 0.556024, 0.291714, 0, 0.015131, 0.00189188, 0.002028, 0.443013, 0.26129
7720, 0.00221, 0.004001, 0.00284575, 0.120892, 0.556939, 0.288087, 0, 0.015014, 0.00187725, 0.00197, 0.439667, 0.269373
7730, 0.002347, 0.00391, 0.00299738, 0.115646, 0.445231, 0.270821, 0, 0.01531, 0.00191387, 0.00204, 0.332929, 0.174774
7740, 0.002363, 0.003741, 0.00303837, 0.121679, 0.554143, 0.289771, 0, 0.015313, 0.00191425, 0.001987, 0.435805, 0.264548
7750, 0.002355, 0.003973, 0.0032335, 0.11489, 0.556693, 0.295107, 0, 0.014919, 0.00186512, 0.002046, 0.445519, 0.261771
7760, 0.002354, 0.003876, 0.00318187, 0.116702, 0.427299, 0.280753, 0, 0.014959, 0.00186988, 0.001857, 0.312842, 0.145354
7770, 0.002346, 0.003718, 0.00301475, 0.115523, 0.540112, 0.294359, 0, 0.023596, 0.00294975, 0.002192, 0.426934, 0.245167
7780, 0.002331, 0.004789, 0.00317225, 0.124407, 0.440848, 0.275762, 0, 0.01532, 0.0019155, 0.003557, 0.323543, 0.16814
7790, 0.00237, 0.005084, 0.00323425, 0.124354, 0.57212, 0.284052, 0, 0.01521, 0.00190138, 0.001883, 0.452163, 0.289105
7610, 0.002318, 0.00406, 0.00311438, 0.119864, 0.434753, 0.268718, 0, 0.015203, 0.0019005, 0.001996, 0.318722, 0.166566
7620, 0.002349, 0.004275, 0.00316888, 0.120581, 0.443543, 0.266856, 0, 0.015207, 0.00190112, 0.002073, 0.326986, 0.177291
7630, 0.002323, 0.004257, 0.00310025, 0.130892, 0.382416, 0.284127, 0, 0.015102, 0.001888, 0.002543, 0.273712, 0.11728
7640, 0.002344, 0.004048, 0.00309162, 0.117398, 0.43895, 0.275214, 0, 0.015305, 0.0019135, 0.001848, 0.321795, 0.16241
7650, 0.002386, 0.00407, 0.00317, 0.117782, 0.548849, 0.298334, 0, 0.014738, 0.0018425, 0.002003, 0.434572, 0.250718
7660, 0.002392, 0.004407, 0.003402, 0.116509, 0.445533, 0.277198, 0, 0.014956, 0.00187, 0.001856, 0.33161, 0.168562
7670, 0.002352, 0.004233, 0.00289438, 0.124048, 0.443415, 0.289468, 0, 0.015009, 0.00187638, 0.002002, 0.321155, 0.152886
7680, 0.002369, 0.004354, 0.00308937, 0.116974, 0.442418, 0.275902, 0, 0.014922, 0.0018655, 0.001856, 0.329282, 0.166952
7690, 0.002388, 0.004186, 0.00323013, 0.116715, 0.435533, 0.265078, 0, 0.014897, 0.00186213, 0.00187, 0.32221, 0.170479
7700, 0.00237, 0.003985, 0.00314138, 0.116444, 0.384199, 0.258896, 0, 0.015019, 0.0018775, 0.002598, 0.291059, 0.146065
7710, 0.00239, 0.004199, 0.00311837, 0.115779, 0.473084, 0.292646, 0, 0.015116, 0.00188975, 0.002609, 0.380307, 0.200274
7720, 0.002433, 0.00427, 0.00341062, 0.159519, 0.554589, 0.307896, 0, 0.014863, 0.00185838, 0.001985, 0.397089, 0.24602
7730, 0.002186, 0.003961, 0.00337037, 0.163949, 0.447379, 0.287081, 0, 0.014989, 0.001874, 0.002051, 0.285421, 0.16022
7740, 0.002352, 0.003932, 0.00315362, 0.169898, 0.415636, 0.284906, 0, 0.015002, 0.0018755, 0.001861, 0.248317, 0.130055
7750, 0.002345, 0.004041, 0.0030925, 0.115999, 0.445083, 0.271846, 0, 0.014958, 0.00186988, 0.002067, 0.331029, 0.171993
7760, 0.002325, 0.003677, 0.00265037, 0.116378, 0.45469, 0.286776, 0, 0.015197, 0.00190025, 0.002005, 0.340388, 0.167102
7770, 0.002361, 0.005005, 0.0035885, 0.1579, 0.439013, 0.282967, 0, 0.014982, 0.00187288, 0.001859, 0.281391, 0.155201
7780, 0.002367, 0.003691, 0.00303462, 0.114813, 0.428636, 0.268336, 0, 0.015275, 0.00190975, 0.00205, 0.317074, 0.1604
7790, 0.002304, 0.003982, 0.003136, 0.115377, 0.55588, 0.287194, 0, 0.015404, 0.00192575, 0.001876, 0.443946, 0.268475
7610, 0.002333, 0.004023, 0.00315525, 0.118649, 0.556268, 0.288448, 0, 0.014986, 0.00187338, 0.001846, 0.441227, 0.267963
7620, 0.00233, 0.003837, 0.00284037, 0.115626, 0.545292, 0.285592, 0, 0.015424, 0.00192825, 0.001857, 0.431947, 0.258481
7630, 0.002356, 0.003867, 0.00295712, 0.117166, 0.474921, 0.287837, 0, 0.014885, 0.00186075, 0.001874, 0.36025, 0.186957
7640, 0.002343, 0.003893, 0.00316237, 0.117118, 0.507722, 0.292331, 0, 0.01481, 0.0018515, 0.00186, 0.392789, 0.214957
7650, 0.00237, 0.004637, 0.00346013, 0.119605, 0.414699, 0.284109, 0, 0.015127, 0.00189138, 0.00188, 0.296711, 0.129953
7660, 0.002213, 0.004069, 0.00325675, 0.116522, 0.558327, 0.288303, 0, 0.015066, 0.00188362, 0.001994, 0.443607, 0.270218
7670, 0.002221, 0.003942, 0.00337637, 0.11892, 0.455877, 0.283497, 0, 0.015189, 0.001899, 0.002004, 0.338812, 0.172173
7680, 0.002388, 0.00376, 0.00285288, 0.118066, 0.451065, 0.276546, 0, 0.014976, 0.0018725, 0.002006, 0.335895, 0.174928
7690, 0.002378, 0.004783, 0.00318937, 0.115812, 0.427288, 0.272923, 0, 0.015032, 0.00187925, 0.002038, 0.313091, 0.153138
7700, 0.00218, 0.004627, 0.00318562, 0.115492, 0.570524, 0.294971, 0, 0.014879, 0.00185988, 0.002629, 0.48781, 0.303974
7710, 0.002384, 0.003961, 0.00300925, 0.115021, 0.427746, 0.272928, 0, 0.015022, 0.00187825, 0.002052, 0.314741, 0.153712
7720, 0.002328, 0.003878, 0.00293413, 0.114862, 0.439245, 0.266564, 0, 0.014866, 0.00185838, 0.00186, 0.3271, 0.172425
7730, 0.002137, 0.004464, 0.003264, 0.148244, 0.569716, 0.298349, 0, 0.015252, 0.00190662, 0.001992, 0.422231, 0.270795
7740, 0.002167, 0.00447, 0.003326, 0.115146, 0.459673, 0.280839, 0, 0.014831, 0.00185425, 0.001982, 0.347859, 0.178595
7750, 0.00234, 0.003807, 0.00309475, 0.114623, 0.44525, 0.273517, 0, 0.015055, 0.00188212, 0.002025, 0.333502, 0.171778
7760, 0.002295, 0.003762, 0.00309675, 0.11451, 0.452914, 0.276777, 0, 0.015219, 0.00190262, 0.001997, 0.339932, 0.175002
7770, 0.002308, 0.003943, 0.00311787, 0.133313, 0.567908, 0.302681, 0, 0.01509, 0.00188625, 0.001987, 0.43822, 0.265514
7780, 0.002351, 0.003648, 0.00273925, 0.117681, 0.424035, 0.26159, 0, 0.015303, 0.00191313, 0.002043, 0.307804, 0.161527
7790, 0.002325, 0.00405, 0.0029195, 0.133275, 0.556384, 0.291431, 0, 0.015247, 0.00190638, 0.00189, 0.425988, 0.265533
7610, 0.002425, 0.003708, 0.00285912, 0.117699, 0.434149, 0.264633, 0, 0.015049, 0.00188125, 0.00186, 0.317457, 0.168267
7620, 0.002485, 0.004056, 0.003376, 0.117426, 0.43729, 0.272364, 0, 0.015141, 0.00189288, 0.002072, 0.322459, 0.164733
7630, 0.002508, 0.003875, 0.00335812, 0.153161, 0.581223, 0.301291, 0, 0.015086, 0.00188575, 0.002004, 0.429953, 0.279703
7640, 0.002419, 0.004918, 0.0034895, 0.132117, 0.441565, 0.28021, 0, 0.015088, 0.00188625, 0.002062, 0.31046, 0.161296
7650, 0.002363, 0.004193, 0.003241, 0.130068, 0.433066, 0.297382, 0, 0.015155, 0.00189475, 0.002025, 0.305793, 0.135729
7660, 0.002362, 0.004263, 0.0034795, 0.130381, 0.449826, 0.293115, 0, 0.015174, 0.00189713, 0.00203, 0.323227, 0.156753
7670, 0.00287, 0.004136, 0.00365388, 0.135601, 0.502839, 0.301817, 0, 0.01515, 0.00189413, 0.002012, 0.370222, 0.200763
7680, 0.002187, 0.004881, 0.00354513, 0.189722, 0.440923, 0.310167, 0, 0.015127, 0.00189112, 0.002071, 0.253122, 0.130446
7690, 0.002194, 0.00466, 0.00333625, 0.131363, 0.444061, 0.294951, 0, 0.015168, 0.00189625, 0.002041, 0.316191, 0.149253
7700, 0.00299, 0.004865, 0.00384637, 0.133199, 0.458198, 0.305229, 0, 0.015235, 0.0019045, 0.001761, 0.32505, 0.151543
